0,009597278	-0,14801525	-0,15971098
-0,265111837	0,172314615	0,007231707
-0,732789352	-0,458017376	-0,278916043
-0,108883301	0,330678022	-0,503941216
-0,405340366	-0,302548159	-0,411479078
0,69886093	-0,051465947	-0,379894347
-0,429136349	0,322450902	-0,460660181
-0,376149186	-0,100700334	0,188689542
0,426625135	0,044196714	-0,059844317
0,607754861	0,303271139	-0,36457806
0,230816321	0,180200888	-0,310190366
0,54866085	-0,148121884	-0,249344981
-0,340483404	-0,073765116	0,019760167
-0,437635909	0,998863459	0,169786247
0,280390375	-0,02095089	-0,241517427
0,004969954	-0,424931181	-0,361168473
0,276629672	0,031034825	-0,458802251
-0,156190624	0,112199685	-0,579116146
-0,139524022	0,267827853	0,145083235
0,463920884	0,75925058	0,272278318
0,144729041	0,480661895	-0,032128355
-0,044190476	0,334091787	0,570853848
0,135512334	-0,0239087	-0,150475233
-0,078617276	-0,271115018	-0,158811675
-0,103481667	-0,092149511	0,244332603
0,358559073	-0,330143157	-0,163789858
0,102667204	-0,16055837	0,280955384
-0,10947743	-0,037527753	-0,167246779
0,275972467	-0,047330765	-0,562741774
-0,286603171	0,603328858	-0,424703499
0,323475627	0,248569198	0,068906498
0,489766256	-0,427543088	-0,741900927
0,79183762	0,394745178	-0,267842619
0,246292319	0,197366174	0,283002246
0,039591358	0,468388986	-0,558162793
-0,346437396	0,45879288	0,147934399
-0,04253457	0,13801057	-0,394101771
0,366098442	0,203904158	-0,15833955
0,215914346	0,126890519	0,22518939
0,166502469	-0,397855989	-0,437732058
0,334048981	-0,257370556	0,111192233
-0,083857694	-0,517672816	0,160061151
-0,10561415	-0,175983528	-0,025861713
-0,047232496	-0,489107323	-0,210621649
0,154852702	0,264409291	0,015425114
0,356566189	0,079075053	-0,575433376
-0,359642059	-0,356779196	-0,27807723
-0,005702414	0,607307449	-0,480073169
-0,128950978	-0,359588553	-0,158461318
0,008701588	-0,140407164	-0,416576214
-0,155733828	0,387341633	-0,404311875
0,507938339	-0,08078293	-0,032459391
0,97445487	0,001913158	-0,439415054
-0,047563374	-0,520942195	0,272392761
-0,331352905	0,313489167	-0,253350353
0,612614626	0,016416315	-0,259913864
0,151686378	0,449296975	-0,467280394
0,547825762	0,343576901	0,380970156
0,161638317	-0,392233354	-0,106144828
0,250761459	-0,348951344	-0,021623505
0,02916884	0,33406795	-0,499812187
0,041963823	-0,391520273	-0,376153061
-0,34201735	-0,152274158	-0,293160318
-0,396914905	-0,260111126	-0,262936871
0,142134098	-0,174486611	-0,265823107
-0,07325018	0,169900969	-0,510033338
0,406239175	-0,035308257	0,03865494
-0,018049483	-0,127696507	-0,250128899
0,762124098	-0,313764272	-0,13522976
-0,094343137	-0,208777402	-1,105210456
0,213219076	-0,434019612	0,165673491
0,127892925	-0,139269589	0,137781705
0,274365276	0,565081504	-0,566168515
0,217648889	-0,34820235	-0,39321046
0,247661574	-0,098175432	-0,455850968
0,084836767	-0,159875954	-0,356487953
0,635577463	-0,045692629	0,073997454
0,040785299	0,156996755	-0,096454828
0,753055209	0,029384301	-0,25229936
